id	name	code	hsn	tax_pct
1414	MONGINIS CHEESE STRAW PREMIUM  QUALITY 175G	8901905022291	19059020	5.00
1415	MONGINIS TEA TIME PUFF 200G	8901905022260	19059020	5.00
1416	MONGINIA OSMANIA COOKIES 200G	8901905022147	19059020	18.00
1417	MONGINIS JEERA COOKIES 200G	8901905022079	19059020	5.00
1418	MONGINIS ALMOND COOKIES 200G	8901905021928	19059020	12.00
1419	IMPERIA RICH PREMIUM ASSORTED COOKIES	8901905021553	19059010	18.00
1420	MONGINIS HONEY CRUNCH COOKIES 200G	8901905021546	19059020	0.00
1421	MONGINIS SWISS ROLL STAAWBERRY CAKE 100G	8901905021300	19059010	18.00
1422	BAR CAKE BLUE BERRY 225	8901905021287	19059010	18.00
1423	CHERRY ALMOND CAKE 225G	8901905021256	19059010	18.00
1424	MONGINIS SWISS ROLL STAAWBERRY  CAKE  40G	8901905020983	19059010	18.00
1425	MONGINIS SWISS ROLL CHOCO CAKE 40G	8901905020976	19059010	18.00
1426	MONGINIS MUFFINS FRUIT CAKE 10/-	8901905020716	19059010	18.00
1427	MONGINIS CHOCOLATE CAKE 10/-	8901905020693	19059010	18.00
1428	MONGINIS CHOCOCHIPS COOKIES  200G	8901905018973	19059020	18.00
1429	MONGINIS SHREWSBURY COOKIES 200G	8901905003689		18.00
1430	MONGINIS SLICE CAKE CHOCOLATE 30G	8901905000312	19059010	18.00
1431	MONGINIS SLICE CAKE VANILLA 30G	8901905000299	19059010	18.00
1432	REAL FRUIT POWER ORANGE 1L	8901888090348	22029920	5.00
1433	REAL MIXED FRUIT 1L	8901888040350	NA	5.00
1434	REAL FRUIT PINEAPPLE 1L	8901888030351	22029920	5.00
1435	REAL FRUIT APPLE 180ML	8901888007360	22029920	12.00
1436	REAL FRUIT POWER APPLE	8901888007353	22029920	12.00
1437	REAL GRAPE 180ML	8901888006585	22029920	12.00
1438	REAL FRUIT CRANBERRY 19/-	8901888006578	22029920	12.00
1439	REAL FRUIT MOSAMBI 180ML	8901888006561	22029920	12.00
1440	REAL FRUIT PINEAPPLE 180ML	8901888006387	22029920	12.00
1441	REAL FRUIT 180ML	8901888006370	22029920	12.00
1442	REAL  FRUIT MIXED FRUIT 180ML	8901888006363	22029920	12.00
1443	HOMMADE LEMONEEZ	8901888005717	20093100	18.00
1444	REAL FRUIT MOSAMBI 1L	8901888004833	22029920	5.00
1445	REAL FRUIT POWER GRAPE	8901888002563	220299220	5.00
1446	REAL FRUIT CRANBERRY 1L	8901888000347	22029920	5.00
1447	FEVISTICK 8G	8901860633532	NA	18.00
1448	FEVIGUM 5/-	8901860633037	NA	18.00
1449	FEVICOL 50G	8901860630432	35061000	18.00
1450	FEVICOL 20GM 10/-	8901860630241	NA	18.00
1451	FEVICRYL ACRYLIC COLOR	8901860512110	NA	18.00
1452	MOTO MAX CHAIN LUBE 65G 100ML	8901860031482	NA	18.00
1453	MOTO MAX SHINER 100ML	8901860030157	NA	18.00
1454	FEVIKWIK 20/-	8901860010296	NA	18.00
1455	FEVIKWIK 10/-	8901860010272	NA	18.00
1456	FEVIKWIK 5/-	8901860010005	NA	18.00
1457	FINGER TOOTH BRUSH	8901809007905	NA	18.00
1458	SMALL WONDER BOTTLE SMALL	8901809007004	NA	18.00
1459	SMALL WONDER BIG BOTTLE	8901809006991		18.00
1460	SMALL BABY NAIL CLIPPER	8901809006601		18.00
1461	SMALL SOOTHER BULB	8901809000562	NA	18.00
1462	WEIKFIELD BAKING SODA 100GM	8901808006190	21069019	5.00
1463	WEIKFIELD COCOA POWDER 150GM	8901808005032	180500	18.00
1464	WEIKFIELD COCOA POWDER 50GM	8901808000785		18.00
1465	WEIKFIELD CUSTARD POWDER 100GM	8901808000068	20169080	18.00
1466	WIEKFIELD CORN STARCH 500GM	8901808000051	11081200	18.00
1467	WEIKFIELD CORN STARCH 100GM	8901808000044	11081200	18.00
1468	WEIKFIELD BAKING POWDER 100GM	8901808000020	21023000	18.00
1469	WEIKFIELD BAKING POWDER 50GM	8901808000013	21023000	18.00
1470	AMRUTANJAN-MAHA STRONG 8ML NEW (RED)	8901803001671	30049011	12.00
1471	AMRUTANJAN-AROMATIC ACTION 8ML NEW (YELLOW)	8901803001541	30049011	12.00
1472	AMRUTANJAN-STRONG 8ML NEW (GREEN)	8901803001190	30049011	12.00
1473	EVEREST PALAK PANEER MIX 45G	8901786950454	09109100	5.00
1474	EVEREST EAZY CHEF VEG BIRYANI MIX 50G	8901786940509	09109100	5.00
1475	EVEREST CHICKEN BIRYANI MIX 50G	8901786930500	09109100	5.00
1476	EVEREST MUTTER PANEER MIX 50 G	8901786920501	09109100	5.00
1477	EVEREST  MUTTON CURRY MIX 80G	8901786910809	09109100	5.00
1478	EVEREST CHICKEN CURRY MIX 80G	8901786900800	09109100	5.00
1479	EVEREST BUTTER  CHICKEN MIX  50G	8901786890507	09109100	12.00
1480	EVEREST PANEER TIKKA MASALA MIX 50G	8901786880508	09109100	5.00
1481	EVEREST EAZY CHEF  VEG KABARI MIX 45G	8901786870455	09109929	5.00
1482	EVEREST PANEER BUTTER MASALA MIX 50 G	8901786860500	09109100	5.00
1483	EVEREST GINGER GARLIC PESTE 200G	8901786762002	210390	5.00
1484	EVEREST GINGER GARLIC PASTE 100G	8901786761005	210390	5.00
1485	EVEREST GINGER GARLIC PASTE 5/-	8901786760251	21039010	5.00
1486	EVEREST HINGRAJ POWDER 25GM	8901786550258	13019013	5.00
1487	EVEREST RAJMA MASALA  POWDER 50G	8901786540501	09109929	5.00
1488	EVEREST SHAHI PANEER MASALA POWDER 50G	8901786530502	09109100	5.00
1489	EVEREST SHAHI GARAM MASALA 25G	8901786500253	09109100	5.00
1490	EVEREST CORIANDER POWDER	8901786431014	090922	5.00
1491	EVEREST CORIANDER POWDER 20/-	8901786430512	09092200	5.00
1492	EVEREST  TURMERIC POWDER 500G	8901786425013	091030	5.00
1493	EVEREST TURMERIC POWDER 200G	8901786422005	091030	5.00
1494	EVEREST TURMERIC POWDER 100G	8901786421015	091030	5.00
1495	EVEREST HALDI 50GM	8901786420513	09103030	5.00
1496	KAASHMIRI LAL MIRCH 100GM	8901786411009	09042090	5.00
1497	EVEREST KASHMIRILAL 50GM	8901786410507	09109100	5.00
1498	EVEREST TIKHALAL CHILLI POWDER 500G	8901786395019	090422	5.00
1499	EVEREST TIKHALAL 200 GM	8901786392001	090422	5.00
1500	EVEREST TIKHALAL CHILLI POWDER 100G	8901786391011	090422	5.00
1501	EVEREST LAAL MIRCH POWDER 50GM	8901786390519	09042211	5.00
1502	EVEREST SAFFRON RS 20	8901786380503	NA	5.00
1503	EVEREST KASURI METHI 30/-	8901786280254	09093000	5.00
1504	EVEREST DRY MANGO 50G	8901786270507	09109100	5.00
1505	EVEREST BLACK PEPPER 50GM	8901786260508	09041140	5.00
1506	EVEREST CUMIN POWDER 100G	8901786241019	090932	5.00
1507	EVEREST CUMIN POWDER 50G	8901786240517	090932	5.00
1508	EVEREST TANDOORI CHICKEN MASAIA  50G	8901786170500	09109100	5.00
1509	EVEREST CHICKEN MASALA 50GM	8901786160501	09109990	5.00
1510	EVEREST MEAT MASALA 50GM	8901786150502	09109990	5.00
1511	EVEREST SHAHI BRIYANI MASALA 50GM	8901786140503	NA	5.00
1512	EVEREST SHAHI BRIYANI MASALA 25GM	8901786140251	NA	5.00
1513	EVEREST SABJI MASALA 50GM	8901786130504	09109990	5.00
1514	EVEREST KITCHEN KING MASALA  50G	8901786120505	09109100	5.00
1515	EVEREST MIXED GARAM MASALA POWDER 50G	8901786100507	09109100	5.00
1516	EVEREST CHHOLE MASALA POWDER 50G	8901786090501	09109100	5.00
1517	EVEREST SAMBHAR MASAL 50G	8901786080502	09109100	5.00
1518	EVEREST PAV BHAJI MASALA POWDR 50GM	8901786070503	09109929	5.00
1519	EVEREST CHAAT MASALA 50GM	8901786060504	09109990	5.00
1520	EVEREST JALJIRA POWDER 50GM	8901786040506	09109929	5.00
1521	SUNRISE GOTA SAUNF 50G	8901781002721	0909	18.00
1522	SUNRISE SARSO YELLOW 50G	8901781002677	NA	18.00
1523	SUNRISE MUSTARD SARSO 50G	8901781002622	NA	18.00
1524	SUNRISE GOTA POSTA 50G	8901781002523	1207	18.00
1525	SUNRISE GOTA  PANCH PHORAN 50G	8901781002479	0910	18.00
1526	SUNRISE GOTA KALO JEERA 50G	8901781002356	0910	5.00
1527	SUNRISE GOTA JEERA 50G	8901781002301	0909	5.00
1528	SUNRISE CHIKEN TIKKA MASALA 10/-	8901781001786	09109100	18.00
1529	SUNRISE LAL MIRCH POWDER 10/-	8901781001595	0904	5.00
1530	SUNRISE JEERE POWDER 10/-	8901781001557	9071	18.00
1531	SUNRISE KASURI  METHI 25G	8901781001328	0910	5.00
1532	SUNRISE SHAHI MASALA 25GM	8901781001304	0910	5.00
1533	SUNRISE POSTA 25/-	8901781001076		18.00
1534	SUNRISE TADKA MASALA  50GM	8901781000802	NA	5.00
1535	SUNRISE SHAHI MASALA 50GM	8901781000789	NA	5.00
1536	SUNRISE CHHOTI ELAICH 10/-	8901781000703	09083190	18.00
1537	SUNRISE  JEERA POWDER 5/-	8901781000697	09109100	5.00
1538	SUNRISE KASHMIRI MIRCH POWDER 50G	8901781000659	0904	18.00
1539	SUNRISE DHANIA POWDER 5/-	8901781000611	09109100	5.00
1540	SUNRISE KALI MIRCH POWDER 50G	8901781000567	09041200	5.00
1541	SUNRISE ALOO DUM 50GM	8901781000536	NA	18.00
1542	SUNRISE LAL MIRCH	8901781000529	09042090	5.00
1543	SUNRISE HALDI POWDER 5/-	8901781000512	0910	5.00
1544	SUNRISE KALI MIRCH POWDER 10/-	8901781000505	09109100	5.00
1545	SUNRISE MUSTARD POWDER 5/-	8901781000413	09109110	18.00
1546	SUNRISE CHOW MIX MASALA 5/-	8901781000406	0910	5.00
1547	SUNRICE MEAT MASALA 5/-	8901781000390	09109100	5.00
1548	SUNRISE GARAM MASALA 8/-	8901781000383	09109990	5.00
1549	SUNRISE DHANIYAA POWDER 50GM	8901781000376	09092200	18.00
1550	SUNRISE JEERA POWDER 50GM	8901781000369	09093200	5.00
1551	SUNRISE LAAL MIRCH POWDER 50GM	8901781000352	09042211	18.00
1552	SUNRISE SHORSHA POSTO POWDER	8901781000345	09109100	18.00
1553	SUNRISE HALDI 50GM	8901781000338	09103030	5.00
1554	SUNRISE DHANIA POWDER  100G	8901781000321	0909	5.00
1555	SUNRISE JEERA POWDER 100G	8901781000314	09093200	5.00
1556	SUNRISE LAL MIRCH 100GM	8901781000307	09043211	5.00
1557	SUNRISE HALDI POWDER 100G	8901781000291	0910	5.00
1558	SUNRISE ALOO DUM 5/-	8901781000253	09093120	18.00
1559	SUNRISE LAL MIRCH POWDER	8901781000239	09042211	5.00
1560	SUNRISE TURMERIC POWDER 500GM	8901781000222	09103030	5.00
1561	EVEREST KASHMIRI LAL POWDER 10/-	8901781000215	09042090	5.00
1562	SUNRISE TADKA MASALA 5/-	8901781000178	09109100	5.00
1563	SUNRISE PANEER BUTTER MASALA	8901781000147	09109100	5.00
1564	SUNRISE MACHER JHOL MASALA 5/-	8901781000123	09109100	5.00
1565	EVEREST GARAM MASALA 5/-	8901781000109	09109100	5.00
1566	SUNRISE CHIKEN CURRY 5/-	8901781000086	09109110	18.00
1567	SUNRISE CHANA MASALA 5/-	8901781000062	09109100	5.00
1568	SUNRISE CHAAT MASALA 5/-	8901781000055	09109110	5.00
1569	SUNRISE BIRYANI MASALA 10/-	8901781000048	09109100	5.00
1570	HAUSER  PEN	8901765126122	NA	12.00
1571	FLAIR BALL PEN MRP-7	8901765119599	96081090	12.00
1572	KNOX BALL PEN	8901765098405	96081019	12.00
1573	FIAIR KIT SMOL	8901765098153	NA	18.00
1574	FIAIR KIT BIG	8901765097859	NA	18.00
1575	THUMSUP XFORCE 25OML	8901764972065	22021010	28.00
1576	THUMSUP XFORCE 500ML	8901764972058	22021010	28.00
1577	MINUTE MAID PULPY PRANGE 250ML	8901764362804	22029020	18.00
1578	MINUTE MAID PULPY ORANGE 200ML	8901764362750	22029920	18.00
1579	SPRITE ZERO SUGAR 20/-	8901764312755	22021090	28.00
1580	SPRIT ZERO SUGAR 250ML	8901764312021	22021010	5.00
1581	MAAZA 125ML	8901764175015	1222029020	28.00
1582	COCA COLA ZERO  SUGAR 250ML	8901764112911	22021010	28.00
1583	COCACOLA ZERO SUGAR 500ML	8901764112751	22021010	28.00
1584	MAAZA 800ML	8901764092831	NA	28.00
1585	MAAZA 250ML	8901764092800	22029020	28.00
1586	MAAZA 1.2L	8901764092305	NA	28.00
1587	MAAZA 35/-	8901764092206	22029020	28.00
1588	MAAZA 1.75L	8901764092152	22029020	28.00
1589	KINLEY 1L	8901764082405	22019090	18.00
1590	KINLEY 200ML	8901764082245	NA	18.00
1591	KINLEY STRONG SODA 750ML	8901764072277	NA	18.00
1592	DIET COKE CAN 200ML	8901764061028	22021010	28.00
1593	LIMCA  300ML	8901764052910	22021010	28.00
1594	LIMCA  740ML	8901764052538	22021010	28.00
1595	LIMCA 2L	8901764052408	22021010	28.00
1596	LIMCA 1 L	8901764052309	22021010	28.00
1597	LIMCA BOTTLE 750ML	8901764052279	22021010	28.00
1598	LIMCA CHARGE 125ML	8901764051135	NA	28.00
1599	LIMCA CAN 200ML	8901764051029	22021010	28.00
1600	THUMSUP 300ML	8901764042911	22021010	28.00
1601	THUMS UP 740ML	8901764042812	22021010	28.00
1602	THUMS UP 2L	8901764042508	22021010	28.00
1603	THUMS UP 1L	8901764042300	22021010	28.00
1604	THUMS UP 750ML	8901764042270	NA	28.00
1605	THUMSUP CAN 200ML	8901764041020	22021010	28.00
1606	SPRITE  LEMON 740ML	8901764032967	22021010	28.00
1607	SPRITE 250ML	8901764032912	22021010	28.00
1608	SPRITE 2L	8901764032400	22021010	28.00
1609	SPRITE 1L	8901764032301	22021010	28.00
1610	SPRITE 750ML	8901764032271	NA	28.00
1611	SPRITE CAN 200ML	8901764031021	22021010	28.00
1612	FANTA 250ML	8901764022913	22021010	28.00
1613	FANTA ORENGE FLAVOURED	8901764022401	NA	28.00
1614	FANTA 1LT	8901764022302	NA	28.00
1615	FANTA CAN 200ML	8901764021022	22021010	28.00
1616	COCA COLA 300ML	8901764012914	22021010	28.00
1617	COCACOCA 1`L	8901764012303	22021010	18.00
1618	COCA COLA ORIGINAL TASTE200ML	8901764011023	22021010	28.00
1619	HAVELLS BULB 9W	8901762225422	NA	18.00
1620	OM SHANTHI PUJA OIL 1L	8901751803181	80040	5.00
1621	CYCLE SHANTHI PUJA OIL	8901751803174		5.00
1622	OM SHANTHI PUJA OIL 500ML	8901751803167	80040	18.00
1623	CYCLE PURE PUJA OIL 55/-	8901751803143	80040	5.00
1624	CYCLE SHINING POWDER 54/-	8901751802269	9090	5.00
1625	CYCLE SHINING POWDER 24/-	8901751802252	9090	5.00
1626	CYCLE PURE CAMPHOR 10/-	8901751802238	2922	5.00
1627	OM SHANTI OM PURE CAMPHOR 90	8901751800944	2922	18.00
1628	OM SHANTI PURE CAMPHOR 50	8901751800937	2922	18.00
1629	CYCLE WICKS 15/-	8901751800623	9090	5.00
1630	CYCLE MOGRA WATT 15/-	8901751800609	9090	5.00
1631	OM SHANTHI SPECIAL GHEE DIYA 30 N	8901751800197	NA	12.00
1632	OM SHANTHI PURE PUJA OIL	8901751034639	80040	18.00
1633	CYCLE SOLID DHOOP	8901751031652	33074100	5.00
1634	GOOD LUCK MOGRA SOLID DHOOP	8901751031645	4100	5.00
1635	GOOD LUCK LAVENDER SOILD DHOOP	8901751031638	4100	5.00
1636	CYCLE RHYTHM SAROJA SOLID DHOOP 80/-	8901751031577	4100	5.00
1637	CYCLE RYTHM ORIENTS SOLID DHOOP 80/-	8901751031560	4100	5.00
1638	RHYTHM AMBER 80/-	8901751031553	4100	18.00
1639	RHYTHM V3 30/-	8901751031102	4100	18.00
1640	OM SHANTHI PREMIUM DHUNO	8901751025286	4100	18.00
1641	CYCLE LIA PINEAPPLE 30/-	8901751024579	4100	5.00
1642	CYCLE LIYA LILIUM 30/-	8901751024562		18.00
1643	CYCLE LIA LAVENDERZ 30/-	8901751024555	4100	5.00
1644	CYCLE GODHULI 55/-	8901751021622	4100	5.00
1645	HARITAGE CHANDANAM 55/-	8901751021578	4100	18.00
1646	CYCLE RHYTHM AMBER 10/-	8901751021516	4100	5.00
1647	CYCLE LIA PRIME ROSE 55/-	8901751021219		5.00
1648	CYCLE LIA LAVENDER 55/-	8901751021172		5.00
1649	CYCLE LIA  JAS 55/-	8901751021165		5.00
1650	CYCLE LIA FLORESS 55/-	8901751021158		5.00
1651	LIA DIVINE &SOOTHING	8901751021141	4100	18.00
1652	CYCLE NAIVEDYA 6/-	8901751019889	4100	5.00
1653	RHYTHM AMBER 55/-	8901751019254	4100	18.00
1654	RHYTHM ORIENTS 55/-	8901751019247	4100	18.00
1655	CYCLE SANDALUM 55/-	8901751019025	4100	5.00
1656	CYCLE RYTHM AMBER 30/-	8901751017441	4100	18.00
1657	HERITGE CHANDANAM PRAYER STICK	8901751017267		18.00
1658	CYCLE LIA RAINBOW 30/-	8901751017120		5.00
1659	CYCLE LIA PRIME ROSE 30/-	8901751017113		5.00
1660	CYCLE LIA JAS 30/-	8901751017090		5.00
1661	CYCLE LIA CHANDANAM 30/-	8901751017083	4100	5.00
1662	CYCLE SANDALUM  10/-	8901751016901	4100	5.00
1663	CYCLE RHYTHM GODHULI 10/-	8901751016598	4100	5.00
1664	GOOD LUCK DHOOP	8901751015539	4100	5.00
1665	GOOD LUCK DELUXE DHOOP  ROSE	8901751015522	4100	5.00
1666	GOOD LUCK DHOOP LAVENDER	8901751015508	4100	5.00
1667	GOOD LUCK DHOOP  JASMINE	8901751015492	4100	5.00
1668	CYCLE RHYTHM ORIENTS CONES BROWN 10/-	8901751015355	4100	5.00
1669	CYCLE RHYTHM CONES 10/-	8901751015348	4100	5.00
1670	RHYTHM SANDAL	8901751013436	4100	18.00
1671	CYCLE RHYTHM SAROJA 10/-	8901751012774	4100	5.00
1672	NAIVEDYA SAMBRANI INCENSE CUPS	8901751009965	33074100	5.00
1673	CYCLE DURGESHWARI 24/-	8901751006278	4100	5.00
1674	KASOORI METHI PACKET 10/-	8901748009299	09093000	5.00
1675	RUCHI ROASTED VERMICELLI	8901748008384	19021900	12.00
1676	ROASTED VERMICELLI  SOOJI 80G	8901748007578	110311	5.00
1677	WAGH BAKRI NAVCHETAN ELAICHI  CHAI 250G	8901747005124	NA	5.00
1678	GREEN TEA HONEY LEMON IMMUNE	8901747003809	NA	0.00
1679	WAGH BAKRI NAVCHETAN 90G	8901747003793	NA	5.00
1680	WAGH BAKRI NAVCHETAN 1KG	8901747000631	NA	5.00
1681	WAGH BAKRI NAVCHETAN 250G	8901747000426	NA	5.00
1682	WAGH BAKRI MILI 1KG	8901747000341	NA	5.00
1683	WAGH BAKRI MILI 250G	8901747000259	NA	5.00
1684	SAVLON GLYCERIN SOAP	8901725977146	34011190	18.00
1685	SAVLON 10/-	8901725977115	34011190	18.00
1686	SAVLON HANDWASH 80ML	8901725971816	34013019	18.00
1687	SAVLON HW HS 650 ML	8901725971540	34025000	18.00
1688	SAVLON MS	8901725971267	34025000	18.00
1689	SAVLON MS 650 ML	8901725971243	34025000	18.00
1690	SAVLON	8901725971168		18.00
1691	SAVLON HANDWASH DC 650 ML	8901725971045	34025000	18.00
1692	SAVLON DC 175 ML	8901725971038	34025000	18.00
1693	NIMYLE WHITE 890ML	8901725961305	NA	18.00
1694	NEEM  NIMYLE 4.8L	8901725961237	38089400	18.00
1695	NIMYLE NEEM CITRO 890ML	8901725961213	38089400	18.00
1696	NIMYLE WHITE 500ML	8901725961206	38089400	18.00
1697	ENGAGE SWEET BLOSSOM 17ML	8901725959180	33072000	18.00
1698	ENGAGE COOL MARINE  MAN 17ML	8901725958084	33072000	18.00
1699	ENGAGE WOMAN 150ML	8901725951009	33072000	18.00
1700	VIVEL ALOE VERA 4+1	8901725937386	34011190	18.00
1701	VIVEL LOTUS	8901725937263	34011190	18.00
1702	VIVEL ALOVERA	8901725931995	34011190	18.00
1703	VIVEL COOL MINT 100G _400G	8901725931827	NA	18.00
1704	VIVEL COOLMINT	8901725931803	34011190	18.00
1705	FIAMA SHOER GEL PATCHOULI N MACADAMIA 250ML	8901725928476	34022090	18.00
1706	FIAMA SHOWER GEL BLACK CURRENT 250ML	8901725928377	34013090	5.00
1707	FIAMA PEACH &AVOCADO SHOWER GEL 250ML	8901725928070	33073090	5.00
1708	MANGALDEEP SADHVI 100	8901725719289	34011190	5.00
1709	MANGALDEEP SANDHVI HERBS	8901725717698	33074100	5.00
1710	MANGALDEEP ROSE CHANDAN	8901725716011	34011190	5.00
1711	MANGALDEEP  TREYA	8901725710842	33074100	5.00
1712	SADHVI 100	8901725710064	34011190	18.00
1713	CANDYMAN FUITEE FUN 1/-	8901725148713	17049090	18.00
1714	AASHIRVAAD TURMERIC POWDER 40/-	8901725125349	09103030	5.00
1715	AASHIRVAAD TURMERIC POWDER 20/-	8901725125332	09103030	5.00
1716	AASHIRVAAD CHILLI POWDER 36/-	8901725125134	09042211	5.00
1717	AASHIRVAAD SHUDH CHAKKI ATTA 1KG	8901725121143	11010000	5.00
1718	AASHIRVAAD SHUDH CHAKKI ATTA 5KG	8901725121129	11010000	5.00
1719	BINGO TEDHE MEDHE MASALA TADKA	8901725118921	21069099	18.00
1720	TEDHE MEDHE RS 10 MASALA TADKA	8901725118914	21069099	5.00
1721	MOMS MAGIC BUTTER 35..	8901725118891	19053100	18.00
1722	MOMS MAGIC CASHEW N ALMOND 40/-/-	8901725113414	19053100	12.00
1723	SUNFEAST CAKER	8901725112776	19059010	18.00
1724	SUNFEAST SWISS ROLL CHOCO 10/-	8901725112769	19059010	18.00
1725	BOUNCE DOUBLE STRWABERRY 5/-	8901725110772	19053100	18.00
1726	BOUNCE DOUBLE CREAM ORANGE 5/-	8901725110758	19053100	18.00
1727	JELIMALS SPARKLES 5/-	8901725108410	17049020	18.00
1728	CHOCOECLAIRS 50 PACK	8901725106836		18.00
1729	ANUSHRI CLASSIC 20/-	8901725020354	33074100	18.00
1730	SUNFEAST ALL ROUNDER SPICY MASALA 10/-	8901725019617	19059020	5.00
1731	BINGO MAD ANGLIES  RED ALERT	8901725018696	21069099	18.00
1732	BINGO KOREAN STYLE 50/-	8901725018689	21069099	18.00
1733	BINGO ORIGINAL KOREAN STYLE 50/-	8901725018658	21069099	18.00
1734	BINGO ORIGINAL POTATO CHIPS	8901725018634	20052000	18.00
1735	YIPPEE NODDLES 10/-	8901725018016	19023010	12.00
1736	SCENT	8901725016487		18.00
1737	MANALDEEP 3IN1	8901725016470	33074100	18.00
1738	DARK FANTASY BOURBON 40/-	8901725016302	19053100	18.00
1739	DARK FANTASY  BOURBON 63G	8901725016265	19053100	18.00
1740	DARK FANTASY BOURBON 10/-	8901725016258	19053100	18.00
1741	DARK FANTASY CHOCO FILLS 25/-	8901725016166	19053100	18.00
1742	DARK FANTASY CHOCO FILLS 10/-	8901725015886	19053100	18.00
1743	AASHIRVAAD CHANA BESAN 200GM	8901725015671	11061090	5.00
1744	AASHIRVAAD CHANA BESAN 500GM	8901725015664	11061090	5.00
1745	DARK FANTASY CHOCO FILLS 40/-	8901725015275	19053100	18.00
1746	DARK FANTACY YUMFILLS PIE 180/-	8901725015015	19053100	18.00
1747	DARK FANTACY CHOCO TREAT 10/-	8901725014988	19053100	18.00
1748	MANGALDEEP MOGRA	8901725014391	34011190	5.00
1749	MANGALDEEP LAVENDER	8901725014377	34011190	5.00
1750	MANGALDEEP ROSE	8901725014360	34011190	5.00
1751	BINGO MAD ANGLES MASALA 20/-	8901725013790	21069099	18.00
1752	BINGO MAD MASALA MMM MASALA 10/-	8901725013783	19059020	18.00
1753	BINGO ANGLES TOMATO CHIPS20/-	8901725013769	21069099	18.00
1754	BINGO MAD MASALA TOMATO MADNESS 10/-	8901725013752	19059020	18.00
1755	BINGO MAD ANGLE PERI PERI 50/-	8901725013738	21069099	18.00
1756	BINGO MAD ANGLES 20/-	8901725013721	19059020	18.00
1757	MAD ANGLES PERI PERI 10/-	8901725013714	21069099	12.00
1758	BINGO ACHAARI MASTI 50\\-	8901725013691	19059090	18.00
1759	BINGO MAD ANGLE ACHARI MASTI	8901725013684	21069099	18.00
1760	BINGO MAD ANGLES ACHAARI 10/-	8901725013677	19059020	18.00
1761	ANUSHRI AQUA 25/-	8901725013264	33074100	18.00
1762	SANDAL	8901725013233	34011190	18.00
1763	TEDHEMEDHE  RS 10  CHATPATA	8901725011024	21069099	12.00
1764	BINGO CREAM ONION 10/-	8901725007522	19059020	18.00
1765	BNGO ORINGINAL CHILLI 20/-	8901725007447	21069099	18.00
1766	BINGO ORIGINAL CHILI	8901725007102	20052000	18.00
1767	BINGO ORIGINAL STYLE SALT 10/-	8901725007096	20052000	5.00
1768	SUNFEAST MARIE LIGHT 1	8901725006167	19053100	18.00
1769	SUNFEAST MARIE LIGHT 10/-	8901725006143	19053100	18.00
1770	YIPPEE MASALA NOODLES 90/-	8901725005955	19023010	12.00
1771	YIPPEE MASALA NOODLES 5/-	8901725005856	19023010	12.00
1772	SUNFEAST ARROWROOT	8901725004996	19053100	18.00
1773	MANGALDEEP  N 55 MRP	8901725004965	34011190	5.00
1774	BINGO NACHO 50/-	8901725004927	21069099	18.00
1775	BINGO CHEESE NACHOS	8901725004903	21069099	18.00
1776	BINGO NACHOS CHILLI LIMON	8901725004897	21069099	18.00
1777	BINGO NACHOS CHILII RS 10	8901725004866	21069099	18.00
1778	MANGALDEEP DHUNO CUP	8901725004750	33074100	5.00
1779	BINGO NACHOS RS 10 CHEESE	8901725004422	21069099	18.00
1780	DEETYAA	8901725004330	34011190	18.00
1781	TEDHEMEDHE RS 1O ACHAARI MASTI	8901725003029	21069099	12.00
1782	MOM MAGIC BUTTER 10/-	8901725001162	19053100	18.00
1783	MOMS MAGIC BUTTER 5/-	8901725000646	19053100	18.00
1784	MOMS MAGIC CASHEW N ALMOND 5/-	8901725000622	19053100	12.00
1785	TEDHEMEDHE RS10 PUNJB TA	8901725000233	21069099	12.00
1786	PRABHUJI SOAN PAPDI  450G	8901721014852	21069099	5.00
1787	PRABHUJI PREMIUM  ELCH SONPAPDI 400G	8901721003122	21069099	18.00
1788	PRABHUJI SOAN PAPDI 400GM	8901721001500	21069099	5.00
1789	PRABHUJI MOONG DAL 60/-	8901721000442	21069099	0.00
1790	PRABHUJI KHATTA MEETHA 53/-	8901721000190	21069099	12.00
1791	PRABHUJI BHUJIA 60/-	8901721000022	21069099	12.00
1792	HIDE & SEEK BE A STAR	8901719139208	19059020	18.00
1793	PARLE CHOCO ROLLS	8901719137525	19059020	18.00
1794	RIK RAK REAL COFFEE	8901719137310	19059020	5.00
1795	RIK RAK ORANGE 28G	8901719137303	19059020	18.00
1796	RIK RAK CHOCOLATE	8901719137297	19059020	18.00
1797	HIDE & SEEK CHOCO CHIP	8901719137068	19059020	5.00
1798	HIDE & SEEK MILANO CHOCO CHIP 40/	8901719137037	19059020	18.00
1799	HIDE & SEEK MILANO COLLECTIONS 20G	8901719136801	19059020	18.00
1800	PARLE  NIMKIN CRACKER 22/-	8901719136603	19059020	18.00
1801	PARLE MARIE	8901719135576	19059020	18.00
1802	KRACKJACK 705.6 G	8901719135323	19059020	18.00
1803	PARLE KRACKJACK MRP 40/	8901719135293	19059020	18.00
1804	PARLE KRACKJACK MRP 10/	8901719135248	19059020	18.00
1805	PARIE MONACO CLSE RGLR 696G	8901719135170	19059020	18.00
1806	PARLE MONACO CLASSIC MRP 40/	8901719135156	19059020	18.00
1807	PARLE MONACO MRP 10/	8901719135118	19059020	18.00
